,precision,recall,f1-score,support
0,1.0,1.0,1.0,43.0
1,1.0,0.9512195121951219,0.975,41.0
2,1.0,1.0,1.0,47.0
3,1.0,1.0,1.0,47.0
4,1.0,1.0,1.0,22.0
5,1.0,1.0,1.0,46.0
6,0.9574468085106383,1.0,0.9782608695652174,45.0
7,1.0,1.0,1.0,41.0
8,1.0,1.0,1.0,49.0
accuracy,0.994750656167979,0.994750656167979,0.994750656167979,0.994750656167979
macro avg,0.9952718676122932,0.994579945799458,0.994806763285024,381.0
weighted avg,0.9949740325012565,0.994750656167979,0.9947420974552094,381.0
